"n","dd","d","all","ratio","date","pv1","pv2","ratio_rm","all_rm","n_rm","d_rm"
1.0298,1.0407,1.0229,1.0277,1.1155,2020-10-26,0.884471839599877,0.115528160400123,1.04446,1.066405,1.06742,1.064125
1.0288,1.0194,1.0219,1.0249,1.1177,2020-10-27,0.905249978267178,0.0947500217328224,1.034502,1.06395,1.064335,1.062375
1.0464,1.0493,1.0472,1.047,0.98989,2020-10-28,0.916637768753198,0.0833622312468017,1.021192,1.063655,1.063505,1.06297
1.0825,1.0756,1.0875,1.0841,0.95978,2020-10-29,0.944933270722745,0.0550667292772548,1.0247065,1.064905,1.064935,1.064055
1.0706,1.0614,1.0925,1.0791,0.82991,2020-10-30,0.956664674777097,0.0433353252229029,1.01622,1.065215,1.06481,1.064875
1.1075,1.091,1.0564,1.083,1.5497,2020-10-31,0.938032967401469,0.0619670325985306,1.0145315,1.06667,1.06604,1.066295
1.0688,1.0601,1.0546,1.0618,1.1548,2020-11-01,0.915085905895294,0.0849140941047058,1.039311,1.068355,1.068975,1.06701
1.0576,1.0621,1.0669,1.0621,0.91058,2020-11-02,0.898949271094824,0.101050728905176,1.0477365,1.068575,1.069465,1.06674
1.0653,1.1044,1.1042,1.0853,0.72334,2020-11-03,0.953804674868518,0.0461953251314816,1.0416165,1.06651,1.067015,1.06511
1.0893,1.1322,1.0867,1.0918,1.0216,2020-11-04,0.97825177408725,0.0217482259127498,1.054412,1.06566,1.06665,1.063855
1.0563,1.1025,1.0487,1.0568,1.0895,2020-11-05,0.98442692278716,0.0155730772128396,1.050167,1.065445,1.0664,1.063855
1.0701,1.0837,1.0878,1.0789,0.85744,2020-11-06,0.990661619370405,0.00933838062959509,1.066112,1.065635,1.06689,1.06355
1.0918,1.0949,1.085,1.0892,1.0557,2020-11-07,0.991771668386778,0.00822833161322242,1.0590515,1.064695,1.065725,1.06288
1.0791,1.0784,1.0765,1.0779,1.0226,2020-11-08,0.992397689477276,0.00760231052272438,1.0673875,1.06264,1.063975,1.06041
1.0593,1.0711,1.0763,1.0674,0.84947,2020-11-09,0.993080110566398,0.00691988943360148,1.104262,1.05979,1.062005,1.05612
1.0994,1.1053,1.1002,1.1002,0.99373,2020-11-10,0.994552176532066,0.0054478234679338,1.060441,1.056785,1.05729,1.055165
1.0953,1.0461,1.0542,1.0734,1.4523,2020-11-11,0.984324545566934,0.0156754544330664,1.057666,1.05452,1.05476,1.0531
1.0587,1.0608,1.0509,1.0556,1.0895,2020-11-12,0.978214052771976,0.0217859472280241,1.0531365,1.052945,1.0531,1.051645
1.0398,1.0272,1.0312,1.0351,1.1264,2020-11-13,0.967625274820127,0.0323747251798727,1.051072,1.050335,1.050895,1.048845
1.0366,1.0357,1.0255,1.0319,1.1788,2020-11-14,0.947472717866802,0.0525272821331983,1.078732,1.04754,1.048935,1.04543
1.0248,1.018,1.0229,1.0234,1.0306,2020-11-15,0.926136769359725,0.0738632306402752,1.086172,1.046285,1.04786,1.044045
1.0386,1.0344,1.0158,1.0287,1.4366,2020-11-16,0.873160758728639,0.126839241271361,1.095775,1.04486,1.047125,1.04221
1.0231,1.0306,1.0338,1.0282,0.84868,2020-11-17,0.827531340258625,0.172468659741375,1.10267,1.042925,1.045265,1.03995
1.0475,1.0408,1.0381,1.043,1.1265,2020-11-18,0.886329959053839,0.113670040946161,1.10222,1.04161,1.043895,1.038655
1.0312,1.0469,1.0067,1.0221,1.5674,2020-11-19,0.849572556285833,0.150427443714167,1.11552263157895,1.04025263157895,1.045445,1.03667368421053
1.0132,1.0138,1.0373,1.0229,0.67328,2020-11-20,0.834624013811144,0.165375986188856,1.12228888888889,1.03692222222222,1.04260526315789,1.03314444444444
1.0182,1.0216,1.0133,1.0165,1.0993,2020-11-21,0.854418562693658,0.145581437306342,1.16391666666667,1.03645,1.04241052631579,1.03133333333333
1.0244,1.0345,1.0378,1.0306,0.81999,2020-11-22,0.862202006742302,0.137797993257698,1.16829411764706,1.03767222222222,1.04392105263158,1.03018235294118
1.0212,1.0346,1.0482,1.0331,0.68205,2020-11-23,0.874985393513503,0.125014606486497,1.16999411764706,1.03995555555556,1.04628947368421,1.03237647058824
1.0501,1.0389,1.0184,1.0359,1.5748,2020-11-24,0.874164629721504,0.125835370278496,1.23775294117647,1.04284444444444,1.05088947368421,1.03277647058824
1.0348,1.0637,1.021,1.0317,1.2383,2020-11-25,0.751498640928276,0.248501359071723,1.27052941176471,1.04457777777778,1.05343157894737,1.03334117647059
1.0554,1.0202,1.0511,1.0504,1.0495,2020-11-26,0.754184569399633,0.245815430600367,1.25374705882353,1.04649444444444,1.05501578947368,1.03564117647059
1.0546,1.0751,1.0398,1.0505,1.1936,2020-11-27,0.760681135527152,0.239318864472848,1.26081176470588,1.04801666666667,1.05666842105263,1.03702941176471
1.0517,1.0552,1.0506,1.0516,1.0136,2020-11-28,0.678840369474789,0.321159630525211,1.24411058823529,1.04993333333333,1.05785263157895,1.04007647058824
1.0903,1.0749,NA,NA,NA,2020-11-29,0.733363034417909,0.266636965582091,1.21238117647059,1.0524,1.05967894736842,1.04339411764706
NA,NA,NA,NA,NA,2020-11-30,0.708909750123775,0.291090249876225,1.22585,1.05565555555556,1.06317894736842,1.04662941176471
1.0916,1.1232,1.0216,1.0649,2.2016,2020-12-01,0.637415740052531,0.362584259947469,1.20714882352941,1.05871666666667,1.06541052631579,1.05100588235294
1.0874,1.0888,NA,1.0776,NA,2020-12-02,0.439516364873876,0.560483635126124,1.24197882352941,1.06152777777778,1.06910526315789,1.05209411764706
1.0848,1.062,1.0685,1.0762,1.1553,2020-12-03,0.370852520714474,0.629147479285526,1.25699352941176,1.06280555555556,1.07086842105263,1.05283529411765
1.124,1.0994,1.0323,1.0839,2.3307,2020-12-04,0.11859938379448,0.88140061620552,1.21660411764706,1.06217777777778,1.06934210526316,1.05342352941176
1.0731,1.049,1.0325,1.0546,1.5878,2020-12-05,0.0442119309340635,0.955788069065936,1.19888,1.06185,1.06871052631579,1.05376470588235
1.0687,1.0681,1.0549,1.0632,1.1513,2020-12-06,0.0284838741309354,0.971516125869065,1.19796823529412,1.06183333333333,1.06840526315789,1.05351176470588
1.0545,1.0532,1.0574,1.0556,0.96878,2020-12-07,0.0214792331501723,0.978520766849828,1.17261647058824,1.06099444444444,1.06692105263158,1.05387647058824
1.07,1.0676,1.0899,1.0775,0.84258,2020-12-08,0.0234397853917567,0.976560214608243,1.19152235294118,1.06015,1.06658947368421,1.05235882352941
1.0659,1.0848,1.0631,1.0665,1.028,2020-12-09,0.0309440221861803,0.96905597781382,1.19584333333333,1.05972105263158,1.06501052631579,1.05165555555556
1.0797,1.0469,1.0923,1.0815,0.90225,2020-12-10,0.0222738278202679,0.977726172179732,1.18642526315789,1.057365,1.06236,1.04952631578947
1.0606,1.0653,1.0877,1.0716,0.78138,2020-12-11,0.0219460810986892,0.978053918901311,1.12364105263158,1.055005,1.058645,1.04927368421053
1.0946,1.1168,1.0563,1.0812,1.4121,2020-12-12,0.0322487412215026,0.967751258778497,1.117784,1.052035,1.05523,1.047745
1.0547,1.0444,1.0608,1.0561,0.9373,2020-12-13,0.0221446808102453,0.977855319189755,1.0965075,1.05077,1.05289,1.0476
1.0211,1.0269,1.0284,1.0246,0.88818,2020-12-14,0.0241752364031761,0.975824763596824,1.0315475,1.049585,1.04984,1.048985
1.0228,1.0377,1.0268,1.0258,0.93699,2020-12-15,0.0283922285351694,0.971607771464831,0.991453,1.04884,1.047755,1.049855
1.0496,1.0682,1.0468,1.0501,1.034,2020-12-16,0.0269111118090695,0.973088888190931,0.993043,1.04802,1.04686,1.04897
1.0264,1.0411,1.046,1.0354,0.76262,2020-12-17,0.0370944376233297,0.96290556237667,1.003669,1.04722,1.04641,1.047745
1.0454,1.0355,1.0248,1.0364,1.335,2020-12-18,0.0253395336656529,0.974660466334347,0.9935235,1.04562,1.044485,1.04674
1.0603,1.0593,1.0397,1.052,1.2693,2020-12-19,0.0163637894526184,0.983636210547382,1.0193835,1.046265,1.046185,1.04617
1.012,1.0219,1.0112,1.0126,1.0169,2020-12-20,0.0187710039235413,0.981228996076459,1.032196,1.0432,1.04336,1.042305
1.0173,1.0245,1.0168,1.0177,1.0087,2020-12-21,0.0228506566938687,0.977149343306131,1.049017,1.04222,1.043155,1.040255
1.0191,1.0121,1.0187,1.0182,1.0065,2020-12-22,0.0202288437429244,0.979771156257076,1.029317,1.040685,1.04099,1.03993
1.038,1.0611,1.0656,1.0509,0.72977,2020-12-23,0.0164583198413496,0.98354168015865,1.027527,1.0398,1.03998,1.039005
1.063,1.046,1.06,1.0602,1.0315,2020-12-24,0.0121834327619757,0.987816567238024,1.034718,1.04027,1.040675,1.039225
1.0314,1.0434,1.0499,1.0397,0.78591,2020-12-25,0.0184815098311911,0.981518490168809,1.0515685,1.039775,1.040645,1.03836
1.0508,1.0647,1.0372,1.0468,1.1831,2020-12-26,0.0223921217031985,0.977607878296802,1.0544435,1.0383,1.0393,1.036905
1.0455,1.036,1.0329,1.0396,1.1813,2020-12-27,0.0164496133921456,0.983550386607854,1.0675125,1.03686,1.03833,1.034905
1.0315,1.0263,1.0698,1.0455,0.63967,2020-12-28,0.0219364596373348,0.978063540362665,1.0421165,1.035615,1.03643,1.034495
1.0999,1.082,1.0517,1.0794,1.5452,2020-12-29,0.0181903544900094,0.981809645509991,1.0340915,1.034075,1.03463,1.033425
1.0232,1.0258,1.015,1.0202,1.1585,2020-12-30,0.00809910631895537,0.991900893681045,1.019652,1.03395,1.034175,1.033745
1.0565,1.0502,1.0467,1.052,1.1178,2020-12-31,0.00486341977304797,0.995136580226952,0.998638,1.034085,1.033665,1.03479
1.0513,1.0491,1.0498,1.0505,1.0181,2021-01-01,0.00878343381370383,0.991216566186296,1.005168,1.03437,1.034085,1.03484
1.0345,1.0441,1.0423,1.0384,0.9015,2021-01-02,1,1,1.0088055,1.032675,1.032725,1.032685
1.035,1.0333,1.0328,1.034,1.032,2021-01-03,1,1,0.9938265,1.030755,1.03028,1.03132
1.0222,1.0094,1.0095,1.0159,1.274,2021-01-04,1,1,0.992129,1.029675,1.02921,1.03009
1.0227,1.0217,1.0177,1.0206,1.0915,2021-01-05,1,1,0.974916,1.02849,1.027575,1.029665
1.007,1.0068,1.006,1.0066,1.024,2021-01-06,1,1,0.9534785,1.02725,1.025695,1.029145
1.0074,1.0122,1.0166,1.0115,0.82708,2021-01-07,1,1,0.959259,1.025825,1.02459,1.02687
1.0243,1.0162,1.0183,1.0212,1.1088,2021-01-08,1,1,0.931615,1.02336,1.02102,1.025735
1.0029,1.0169,1.0176,1.0101,0.72811,2021-01-09,1,1,0.9204565,1.022935,1.02037,1.025655
1.0071,1.0221,1.0377,1.0204,0.58842,2021-01-10,1,1,0.9439765,1.02038,1.01801,1.022935
1.0275,1.0225,1.0197,1.0239,1.1371,2021-01-11,1,1,0.9295445,1.01784,1.01517,1.020745
1.0108,1.0286,1.0225,1.017,0.80252,2021-01-12,1,1,0.921884,1.01641,1.013585,1.019435
1.0141,1.014,1.0327,1.0218,0.73192,2021-01-13,1,1,0.907997,1.015055,1.011905,1.018485
1.01,1.0333,1.0253,1.0181,0.75196,2021-01-14,1,1,0.881161,1.015205,1.011415,1.0195
1.0181,1.0261,1.0287,1.0231,0.83884,2021-01-15,1,1,0.869742,1.015085,1.01098,1.019715
1.0079,1.0203,1.0225,1.0148,0.75255,2021-01-16,1,1,0.868341,1.014965,1.010835,1.01963
1.0094,1.024,1.0243,1.017,0.75528,2021-01-17,1,1,0.870512631578947,1.01514736842105,1.01096,1.01978947368421
1.0285,1.0436,1.029,1.0301,0.99232,2021-01-18,1,1,0.857274444444444,1.01481111111111,1.01025789473684,1.01987222222222
1.0102,1.0126,1.0134,1.0117,0.93533,2021-01-19,1,1,0.864772222222222,1.01523333333333,1.01080526315789,1.02007777777778
1.0093,0.99417,0.9923,1.0009,1.5882,2021-01-20,1,1,0.880561666666667,1.01506666666667,1.01122105263158,1.01923333333333
0.9945,0.99835,1.006,0.9997,0.72946,2021-01-21,1,1,0.881645,1.01450555555556,1.01065789473684,1.01866666666667
