year,month,day,47N,46N,45N,44N,43N,42N,41N,40N,39N,38N,37N,36N,35N,34N,33N,32N,31N
1992,7,21,0.121,0.109,0.609,0.181,0.441,0.963,2.16,5.189,5.116,3.041,1.192,3.102,3.98,1.4,0.006,0.076,-0.089
1992,7,22,0.271,0.591,0.959,1.771,2.65,3.497,2.71,6.532,6.805,4.381,1.643,2.62,3.244,0.579,0.012,0.074,0.833
1992,7,23,0.197,0.184,0.531,1.653,3.545,7.221,9.077,13.275,16.429,11.747,3.52,2.996,3.504,0.463,0.01,0.051,0.483
1992,7,24,0.055,-0.036,0.185,0.892,3.019,8.632,11.085,17.739,25.407,13.707,3.817,1.773,1.577,0.084,-0,-0.05,-0.177
1992,7,25,0.062,0.128,0.691,2.335,4.477,8.573,9.71,13.974,14.037,5.013,1.01,-0.682,-0.169,-0.078,-0,-0.055,-0.235
1992,7,26,0.097,0.346,1.758,4.241,7.453,9.779,6.764,8.492,6.283,5.292,1.938,0.662,0.647,0.011,0.005,0.048,0.079
1992,7,27,0.224,0.855,2.29,4.326,6.264,7.269,4.965,7.538,6.581,5.372,2.024,1.043,1.242,0.11,0.011,0.067,0.343
1992,7,28,0.298,1.235,3.246,6.149,9.034,10.776,9.12,14.715,12.673,8.549,2.467,1.17,1.164,0.111,0.012,0.076,0.386
1992,7,29,0.18,1.15,3.421,7.537,13.905,16.318,8.67,10.094,6.722,4.664,1.491,1.544,1.741,0.114,0.007,0.059,0.365
1992,7,30,0.276,0.455,0.031,0.047,-0.395,-0.208,0.729,1.681,0.344,-0.505,-0.607,0.362,0.456,0.082,0.003,0.01,0.083
1992,7,31,0.507,0.711,0.531,1.275,1.806,0.279,-0.242,1.806,1.868,1.264,1.182,0.805,0.723,0.106,0.002,-0.005,0.06
1992,8,1,0.278,0.147,0.38,0.684,1.762,1.431,2.132,6.48,5.715,3.647,2.634,1.302,0.763,0.069,0.001,-0.039,-0.053
1992,8,2,0.761,0.788,0.825,1.641,2.874,3.027,3.025,7.523,6.919,4.13,4.007,1.809,0.844,0.042,-0,-0.01,0.132
1992,8,3,0.733,0.399,0.606,1.382,1.304,0.852,2.399,5.478,7.363,8.51,7.817,3.397,1.237,0.05,0.004,0.082,0.236
1992,8,4,-0.537,-0.17,-0.025,0.167,1.866,2.542,4.004,7.587,8.344,5.952,6.688,2.616,0.676,-0.008,0.001,0.017,0.012
1992,8,5,-0.061,0.053,0.226,0.633,2.153,1.466,1.465,3.31,2.169,0.743,3.096,1.158,0.627,0.012,0.001,0.008,0.013
1992,8,6,-0.057,-0.002,0.075,0.145,0.796,0.63,1.793,3.478,4.5,3.513,2.176,1.186,0.618,0.027,0.003,0.072,0.218
1992,8,7,0.007,0.03,0.06,0.406,1.574,2.076,1.595,2.984,4.524,1.524,1.576,-1.2,0.102,0.026,0.003,0.071,0.163
1992,8,8,-0.095,-0.022,0.041,0.294,1.562,1.824,1.718,2.943,3.7,2.039,1.684,-0.229,0.113,0.018,0.002,0.048,0.069
1992,8,9,0.019,0.044,0.104,0.717,1.926,2.028,2.814,4.167,5.98,4.726,3.195,1.781,0.209,0.038,0.003,0.046,0.041
1992,8,10,0.012,0.116,0.359,1.556,3.784,3.03,2.363,2.435,1.709,1.647,2.745,1.435,0.179,0.019,0.003,0.039,-0.043
1992,8,11,0.001,0.154,0.28,0.724,1.772,2.06,1.595,1.52,0.82,1.231,1.908,1.709,0.661,0.074,0.004,0.082,0.202
1992,8,12,0.012,0.118,0.254,0.493,1.269,2.275,2.386,3.003,3.642,2.478,2.22,1.948,0.971,0.098,0.005,0.123,0.333
1992,8,13,0.006,0.098,0.202,0.251,0.672,0.847,0.579,1.342,1.367,0.355,0.882,0.66,0.643,0.058,0.005,0.11,0.214
1992,8,14,0.131,0.47,0.867,1.481,3.09,2.886,0.987,0.637,-1.908,-2.001,-0.691,-0.535,-0.045,0.002,0.003,0.04,-0.145
1992,8,15,0.148,0.274,1.2,1.091,2.892,6.517,10.243,6.347,3.908,-3.477,0.087,0.087,0.234,0.027,0.003,0.047,0.051
1992,8,16,0.008,0.03,0.282,0.536,2.77,6.229,9.673,10.351,11.113,2.337,0.591,0.294,0.452,0.026,0.005,0.065,0.191
1992,8,17,0.071,0.111,0.712,0.915,2.968,5.296,7.711,8.477,9.184,1.236,0.801,0.578,0.548,0.007,0.003,0.031,0.009
1992,8,18,0.099,0.138,0.798,1.031,3.516,7.507,11.531,9.916,9.259,1.277,0.775,0.446,0.594,0.003,0.002,0.052,0.108
1992,8,19,0.01,0.1,0.986,0.419,1.568,4.873,5.107,6.576,5.17,1.323,1.303,0.454,0.618,0.024,0.003,0.059,0.257
1992,8,20,0.029,0.081,0.457,0.25,0.949,3.159,3.689,9.524,12.111,5.523,2.582,1.155,0.477,0.024,0.004,0.103,0.448
1992,8,21,-0.009,0.01,0.09,-0.079,-0.064,0.544,-0.132,5.872,11.198,7.994,5.318,6.056,1.389,0.03,0.002,0.043,0.267
1992,8,22,-0.006,0.012,0.165,0.123,0.763,3.653,2.261,8.154,12.327,9.536,7.616,9.636,2.999,0.141,0.004,0.104,0.543
1992,8,23,0.002,0.013,0.44,0.187,0.563,4.849,4.732,9.699,10.557,6.189,5.644,6.341,2.457,0.258,0.005,0.157,0.831
1992,8,24,0.009,0.043,1.032,0.851,1.377,6.056,3.108,5.413,4.175,2.778,3.225,1.876,0.761,0.027,0.001,-0.025,-0.099
1992,8,25,0.13,0.215,1.418,1.42,1.76,5.932,3.316,3.215,-0.388,-0.029,0.243,-2.286,-0.65,-0.077,0.001,-0.004,-0.113
1992,8,26,0.177,0.179,0.892,1.045,1.935,6.547,3.713,4.022,0.759,0.875,-0.234,-1.702,-0.399,-0.015,0.003,0.074,0.307
1992,8,27,0.331,0.279,1.277,1.07,2.445,4.403,4.102,-0.589,0.205,-1.151,1.101,0.469,0.41,0.042,0.005,0.116,0.532
1992,8,28,0.238,0.168,0.581,0.465,1.6,2.845,3.703,1.134,3.49,0.806,2.232,1.319,0.564,0.033,0.006,0.124,0.384
1992,8,29,0.46,0.243,0.61,0.316,0.99,1.324,2.674,0.717,2.782,0.376,0.289,-0.604,-0.205,0.015,0.006,0.108,0.342
1992,8,30,0.246,0.13,0.345,0.277,1.197,2.912,3.874,2.396,1.887,-0.609,-1.015,-1.031,-0.273,0.001,0.005,0.128,0.678
1992,8,31,0.11,0.048,0.17,-0.169,-0.197,-0.641,0.569,0.815,2.157,0.437,0.558,0.79,0.267,0.005,0.004,0.063,0.478
1992,9,1,-0.009,0.036,0.483,0.651,1.826,2.977,3.486,3.409,2.693,0.899,1.08,0.945,0.261,0.01,0.002,0.05,0.234
1992,9,2,0.445,0.224,1.633,1.776,4.355,5.334,2.752,0.999,0.113,-1.061,-0.061,0.204,0.06,0.003,0.003,0.085,0.435
1992,9,3,0.164,0.084,0.556,0.081,0.412,0.144,-0.379,-0.237,0.364,0.085,0.36,0.832,0.248,0.007,0.004,0.063,0.482
1992,9,4,-0.041,0.062,-0.336,0.19,-0.002,0.041,0.677,3.969,3.476,2.803,1.104,0.773,0.268,0.047,0.008,0.176,1.219
1992,9,5,0.007,0.172,0.571,0.938,2.872,4.46,4.749,9.609,6.59,4.601,1.46,0.979,0.256,0.005,0.002,0.058,0.35
1992,9,6,0.058,0.205,0.848,1.048,2.545,5.204,7.144,13.569,11.273,6.611,2.453,1.791,0.344,0.013,0.001,0.009,0.017
1992,9,7,-0.072,0.055,0.368,0.293,0.709,1.673,1.428,5.373,7.595,5.307,2.741,1.935,0.461,0.023,0.003,0.062,0.273
1992,9,8,0.008,0.111,0.044,0.616,0.285,0.595,0.944,5.53,5.745,2.617,1.576,1.084,0.17,0.021,0.006,0.085,0.632
1992,9,9,0.024,0.364,3.108,3.439,4.585,6.519,4.073,3.379,-2.231,-2.06,-0.692,-0.833,-0.046,0.004,0.005,0.092,0.547
1992,9,10,0.147,0.526,2.707,1.405,1.091,1.194,1.667,0.712,0.128,0.263,-0.014,0.012,0.021,0.011,0.005,0.102,0.33
1992,9,11,0.171,0.297,0.543,0.473,0.469,2.095,3.903,7.327,7.93,3.622,1.362,1.257,0.092,0.019,0.005,0.095,0.38
1992,9,12,0.267,0.464,1.718,1.665,3.231,9.916,14.448,26.394,19.256,4.712,1.916,1.653,0.287,0.02,0.008,0.048,0.143
1992,9,13,0.069,0.15,0.705,0.939,3.293,12.119,16.145,23.698,14.55,2.605,0.603,0.345,0.081,0.01,0.004,0.006,-0.059
1992,9,14,-0.074,0.014,0.525,0.343,0.982,2.393,2.12,0.958,0.476,-1.059,-0.713,-0.547,-0.112,0.002,0.002,0.019,-0.042
1992,9,15,-0.074,-0.004,0.189,0.028,0.201,-2.778,-1.891,-3.341,-3.234,-1.572,-0.745,-0.419,-0.088,0.002,0.003,0.054,0.137
1992,9,16,0.063,0.176,0.946,1.621,2.589,0.92,1.958,3.769,0.986,0.912,0.317,0.258,0.043,0.016,0.003,0.079,0.307
1992,9,17,0.129,0.351,1.552,1.91,3.562,4.933,4.089,7.059,4.227,1.245,0.582,0.572,0.161,0.027,0.007,0.107,0.227
1992,9,18,0.143,0.363,0.582,1.02,3.219,6.881,5.404,11.444,7.548,1.594,0.559,0.695,0.299,0.037,0.005,0.058,0.251
1992,9,19,-0.052,-0.056,-0.829,-0.728,0.959,3.393,4.395,11.211,8.212,1.763,0.864,1.131,0.584,0.061,0.004,0.046,0.126
1992,9,20,0.024,0.377,0.367,1.372,3.475,6.061,3.309,6.294,3.742,1.387,1.636,0.91,0.142,0.014,0.001,-0.001,-0.238
1992,9,21,0.074,0.947,1.345,3.021,5.474,6.495,2.773,2.664,-0.703,-0.122,0.908,0.696,0.198,0.022,0.002,-0.008,-0.044
1992,9,22,0.058,0.536,0.507,1.107,1.062,-0.659,-1.712,-1.597,-0.855,0.139,0.894,0.52,0.278,0.03,0.003,0.039,0.177
1992,9,23,-0.057,-0.904,-0.866,-1.8,-2.301,-1.502,-0.456,0.536,-0.338,-0.399,0.23,0.03,0.163,0.029,0.004,0.062,0.32
1992,9,24,0.001,0.098,0.083,0.229,0.687,1.306,1.028,2.065,2.562,0.391,0.48,0.738,0.086,0.014,0.006,0.046,-0.049
1992,9,25,0,0.007,0.113,0.113,0.61,1.499,2.006,6.887,8.165,2.675,1.907,0.385,0.04,0.003,0.006,0.07,0.472
1992,9,26,-0,0.002,0.037,-0.062,0.687,2.084,3.129,7.607,4.1,-0.197,-0.223,-0.606,-0.017,-0.001,0.005,0.048,0.437
1992,9,27,0.001,0.211,0.427,0.731,1.126,1.413,2.816,3.56,2.009,0.238,-0.152,-0.217,0,0,0.006,0.068,0.54
1992,9,28,0,0.151,0.211,0.321,0.184,0.15,-0.397,-0.786,-0.083,-0.124,0.132,-0.001,0.001,0,0.004,0.053,0.46
1992,9,29,-0,0.073,0.095,0.35,0.856,1.02,0.067,-0.519,-0.209,-0.331,-0.101,-0.004,0,0.001,0.003,0.069,0.41
1992,9,30,-0,-0.064,-0.154,-0.53,-0.272,0.724,-0.074,-1.086,-0.089,-0.056,0.007,0.016,0.001,0,0.005,0.139,1.002
1992,10,1,-0,0.005,-0.035,-0.24,-0.128,0.835,0.731,0.969,0.267,0.157,0.228,0.051,0.004,0.002,0.009,0.156,0.981
1992,10,2,0,0.04,-0.032,-0.397,-0.484,-2.69,-2.956,-2.125,-0.402,-0.182,-0.077,-0.001,0.014,0.027,0.008,0.182,1.247
1992,10,3,0,0.043,0.05,-0.181,0.614,1.012,0.792,0.626,0.194,0.016,0.051,0.016,0.01,0.019,0.008,0.17,0.961
1992,10,4,0,0.145,0.908,2.505,7.89,8.819,3.782,2.323,0.635,0.131,0.238,0.1,0.038,0.01,0.003,0.065,0.284
1992,10,5,0,0.487,2.096,4.144,10.897,10.77,3.838,1.727,0.409,0.058,0.187,0.131,0.065,0.009,0.002,0.056,-0.058
1992,10,6,0,0.293,1.354,1.743,6.14,5.062,1.573,0.3,-0.029,-0.003,0.033,-0,0.031,0.001,0.003,0.071,0.066
1992,10,7,-0,-0.091,-0.535,-1.106,-1.34,-3.484,0.077,0.262,0.068,0.013,0.041,0.011,0.009,-0,0.002,0.083,0.178
1992,10,8,0,0.059,0.082,-0.154,0.708,-0.914,0.714,0.994,0.202,0.093,0.169,0.124,0.062,0.007,0.005,0.094,0.439
1992,10,9,0,0.159,0.936,1.471,4.621,3.582,1.848,1.254,0.278,0.118,0.336,0.341,0.295,0.02,0.003,0.06,0.313
1992,10,10,0,0.083,1.087,2.768,9.014,4.595,1.535,0.521,0.202,0.055,0.253,0.108,0.041,0,0.002,0.044,0.082
1992,10,11,0,0.105,1.412,2.809,8.673,4.199,1.561,0.848,0.258,0.08,0.146,0.049,0.03,0,0.003,0.07,0.253
1992,10,12,0,0.037,0.872,1.592,6.23,3.382,2.368,1.91,0.596,0.125,0.131,0.047,0.004,-0,0.002,0.072,0.355
1992,10,13,0.015,0.145,2.082,3.522,13.493,8.993,7.045,5.528,2.395,0.571,0.29,-0.078,-0.032,-0.001,-0.001,0.021,-0.071
1992,10,14,0.038,0.306,2.883,4.24,14.038,12.867,13.837,8.673,2.55,0.437,0.094,-0.03,-0,-0,-0,0.025,-0.169
1992,10,15,0.05,0.19,1.939,2.109,3.269,-0.348,1.71,-0.863,-0.386,-0.207,-0.089,-0.052,-0,0,0.001,0.069,0.17
1992,10,16,-0.166,-0.218,-1.728,-2.51,-2.61,-3.016,1.825,1.677,1.397,0.574,0.288,0.1,0.005,0,0.003,0.112,0.346
1992,10,17,-0.136,0.025,0.271,0.053,1.351,-3.054,-1.119,0.266,0.492,0.294,0.234,0.155,0.009,0,0.001,0.052,0.03
1992,10,18,-0.292,-0.163,-0.428,-2.686,-6.703,-5.62,-4.184,-1.912,0.155,0.277,0.291,0.182,0.042,0.002,0.002,0.078,-0.088
1992,10,19,-0.417,-0.063,-0.308,-2.728,-4.083,-4.364,-5.287,-3.142,-0.438,-0.227,0.007,0.095,0.065,0.006,0.005,0.155,0.809
